var1,var2,var3,target
24.73759438934372,4.469902386469409,197.12649364912448,1
21.73931379859986,3.47333901967282,116.25583293788166,0
-7.522822666738591,4.85027669799695,119.71487397493551,0
-3.164173803491962,6.66276033778732,163.24322281526415,0
30.535235415564344,3.2370020774675616,346.1190321985707,1
2.398587942959296,3.141812674214741,209.88920566534256,1
1.7130391910387424,4.318820231044118,79.5091449338415,0
86.80356330952768,2.0835212023990053,359.98855717144494,2
-7.474033660819479,1.6072104187034069,241.53485087239244,1
26.371826730805225,4.56098861828168,225.2556110311508,0
11.679072348597902,4.15353173879598,248.91943337090552,1
25.11544494318188,2.748654471342296,263.13453106703,1
16.380813543347326,4.0094498434239005,260.7498302281102,1
57.92425514626302,3.744394811761322,292.328302490192,1
15.4172074643858,4.9641498651453375,182.26311752736757,0
64.07962616341716,1.7685730333450511,404.60020898877485,2
65.56009140036511,6.187069156881648,206.4324503842419,1
24.02609586279948,4.223874764846431,112.90957555999282,0
46.11060537451044,2.210258111850093,240.014116397781,1
29.14181712970835,8.8665652572652,289.352390547404,1
-18.770654696881152,5.663024270668827,148.7324987052333,0
78.50666874416066,0.8871008914719651,346.81913440951297,2
35.9653651978424,3.7616720754270334,308.62717031533515,2
23.32072132686648,1.07132538699818,369.8586183279362,2
52.19879985781808,3.201870620739833,233.53325699916752,1
66.74274530056321,3.457174412211278,336.1591157276856,2
39.48739687801759,3.6926482813825454,125.06562739945628,0
19.51266959094753,4.495452627169657,209.90171059066373,0
66.5426529910863,2.908771947611915,254.18472487675757,1
20.71579460153046,4.89577752545921,201.62381546234607,0
9.521581638966488,4.894480045900478,213.79964905682252,0
-12.685042425902608,5.709604141426465,291.6532438797518,0
56.90896761869199,1.6706780474553242,235.53540987083096,1
50.75628106544532,1.2132578523448767,332.9724366408129,2
-4.8004845653741945,3.4461467190551427,157.74632131151395,0
25.807260763789607,4.216802002930455,180.67666073584135,0
51.68983532484967,-0.5124799163202831,328.4559782012661,2
41.02554335025557,6.635683022174188,136.55003572595015,0
35.59711394793933,3.210130211565219,485.6264160884682,2
23.535094763486853,2.263455828880696,305.0423237876586,2
29.91392871278886,4.026164604085482,307.2860353679757,2
42.014040335973775,4.6614797862400525,201.8183860024168,0
72.74656303639422,3.274326395672234,451.3861083624829,2
87.22777084373904,3.738060741863024,320.13538193991127,2
-4.6059944625162,3.688628035801909,204.13630259414947,1
44.1782156265213,5.085935561458169,198.365089383763,0
6.169276956831256,3.3282194788882227,204.9346745379047,0
-5.39627769961141,4.021389818237386,197.3475330667533,0
